ccle_name,pubchem_cid,ic50
ACH-000586,5311,1.094401
ACH-000450,5311,0.422872
ACH-000082,5311,2.873417
ACH-000989,5311,1.275358
ACH-000806,5311,0.772184
ACH-000560,5311,0.097372
ACH-000151,5311,0.254358
ACH-000410,5311,2.266233
ACH-000269,5311,0.984594
ACH-000441,5311,1.587578
ACH-000971,5311,0.824183
ACH-000002,5311,0.206913
ACH-000105,5311,0.121138
ACH-000596,5311,1.839801
ACH-000392,5311,2.52758
ACH-000530,5311,1.58863
ACH-000858,5311,1.935139
ACH-000411,5311,1.184307
ACH-000843,5311,1.438983
ACH-000628,5311,3.042753
ACH-000439,5311,0.746912
ACH-000579,5311,1.669317
ACH-000311,5311,0.806036
ACH-000693,5311,2.1903
ACH-000655,5311,1.92519
ACH-000565,5311,0.878024
ACH-000890,5311,3.538011
ACH-000250,5311,1.568242
ACH-000429,5311,2.121836
ACH-000072,5311,0.881626
ACH-000922,5311,-0.502542
ACH-000403,5311,1.672726
ACH-000146,5311,0.562518
ACH-000343,5311,3.763028
ACH-000566,5311,1.886526
ACH-000189,5311,3.738933
ACH-000559,5311,1.381856
ACH-000440,5311,0.225318
ACH-000811,5311,2.379132
ACH-000789,5311,0.519663
ACH-000488,5311,1.669658
ACH-000469,5311,1.730079
ACH-000379,5311,3.529294
ACH-000475,5311,1.985744
ACH-000652,5311,3.651384
ACH-000109,5311,3.937988
ACH-000347,5311,3.16134
ACH-001016,5311,2.374575
ACH-000225,5311,-0.054945
ACH-000320,5311,1.683624
ACH-000716,5311,3.022198
ACH-000527,5311,2.510437
ACH-000969,5311,1.402226
ACH-000389,5311,1.179021
ACH-000678,5311,2.098369
ACH-000449,5311,1.845612
ACH-000558,5311,1.135066
ACH-000648,5311,3.130239
ACH-000936,5311,1.102056
ACH-000885,5311,2.418955
ACH-000672,5311,3.023841
ACH-000081,5311,-0.158712
ACH-000001,5311,2.419548
ACH-000881,5311,2.439555
ACH-000824,5311,2.202893
ACH-000750,5311,0.978689
ACH-000087,5311,0.832627
ACH-000323,5311,1.799903
ACH-000956,5311,0.916487
ACH-000430,5311,1.506674
ACH-000587,5311,1.517261
ACH-000730,5311,0.879626
ACH-000301,5311,0.428963
ACH-000303,5311,1.617018
ACH-000090,5311,2.908385
ACH-000859,5311,3.086371
ACH-000417,5311,2.902047
ACH-000876,5311,1.92268
ACH-000035,5311,3.907111
ACH-000187,5311,0.442346
ACH-000878,5311,2.028526
ACH-000515,5311,0.365073
ACH-000073,5311,1.492423
ACH-000489,5311,1.693167
ACH-000496,5311,1.879958
ACH-000888,5311,5.385995
ACH-000976,5311,1.033929
ACH-000106,5311,-0.108038
ACH-000414,5311,2.343615
ACH-000096,5311,0.993203
ACH-000918,5311,0.246423
ACH-000713,5311,2.507038
ACH-000800,5311,0.259889
ACH-000662,5311,0.607003
ACH-000985,5311,0.892593
ACH-000198,5311,0.391853
ACH-000364,5311,1.517507
ACH-000781,5311,2.460554
ACH-000221,5311,2.260735
ACH-000656,5311,0.442127
ACH-001306,5311,1.99282
ACH-000625,5311,1.059121
ACH-000720,5311,1.952424
ACH-000995,5311,0.026869
ACH-000114,5311,5.192238
ACH-000156,5311,0.309011
ACH-000680,5311,1.053295
ACH-000451,5311,2.952813
ACH-000315,5311,0.770823
ACH-000091,5311,3.553115
ACH-000226,5311,0.847935
ACH-000514,5311,0.914195
ACH-000754,5311,0.549467
ACH-000378,5311,1.739763
ACH-000763,5311,0.453428
ACH-000260,5311,1.174385
ACH-000970,5311,1.107525
ACH-000803,5311,0.848285
ACH-000792,5311,1.264103
ACH-000335,5311,1.164039
ACH-000115,5311,1.195032
ACH-000322,5311,1.582094
ACH-000244,5311,2.167115
ACH-000437,5311,2.765761
ACH-000607,5311,0.547343
ACH-000470,5311,1.262086
ACH-000589,5311,0.90401
ACH-000649,5311,2.235534
ACH-000749,5311,0.912868
ACH-000287,5311,0.024056
ACH-000714,5311,0.243611
ACH-000627,5311,1.677919
ACH-000054,5311,2.157109
ACH-000304,5311,3.060682
ACH-000802,5311,1.773877
ACH-000609,5311,1.41174
ACH-000318,5311,1.592297
ACH-000305,5311,1.171869
ACH-000963,5311,0.507571
ACH-000270,5311,2.791216
ACH-000857,5311,2.184527
ACH-000880,5311,1.384656
ACH-000752,5311,1.854489
ACH-000613,5311,1.076543
ACH-000219,5311,1.185457
ACH-000120,5311,0.022809
ACH-000061,5311,1.327649
ACH-000864,5311,1.866997
ACH-000616,5311,0.73484
ACH-000271,5311,-0.11225
ACH-000827,5311,1.574724
ACH-000585,5311,2.050871
ACH-000788,5311,1.285967
ACH-000846,5311,2.125892
ACH-000823,5311,1.884251
ACH-000768,5311,0.931818
ACH-000438,5311,3.210311
ACH-000196,5311,0.095137
ACH-000473,5311,1.669858
ACH-000738,5311,2.016973
ACH-000871,5311,0.504123
ACH-000359,5311,2.369447
ACH-000373,5311,0.170134
ACH-000939,5311,2.211501
ACH-000856,5311,1.29029
ACH-000298,5311,1.614834
ACH-000668,5311,1.514986
ACH-000917,5311,1.432268
ACH-000677,5311,3.247888
ACH-000934,5311,1.148375
ACH-000501,5311,1.841004
ACH-000953,5311,0.415285
ACH-000966,5311,1.757641
ACH-000637,5311,2.962801
ACH-000947,5311,2.070672
ACH-000647,5311,0.283996
ACH-000505,5311,3.0523
ACH-000617,5311,2.830138
ACH-000943,5311,2.082971
ACH-000478,5311,2.319952
ACH-000821,5311,1.04071
ACH-000702,5311,-0.254566
ACH-000546,5311,2.42182
ACH-000900,5311,1.643015
ACH-000619,5311,1.520417
ACH-000023,5311,4.16533
ACH-000551,5311,0.747416
ACH-000148,5311,0.485885
ACH-000780,5311,0.622045
ACH-000212,5311,2.386557
ACH-000493,5311,2.14227
ACH-000169,5311,1.491799
ACH-000004,5311,-0.041869
ACH-000651,5311,0.995005
ACH-000595,5311,3.193169
ACH-000238,5311,1.952749
ACH-000144,5311,0.805043
ACH-000986,5311,1.385402
ACH-000267,5311,0.889691
ACH-000386,5311,0.252994
ACH-000599,5311,1.475791
ACH-000457,5311,-0.019097
ACH-000980,5311,1.481086
ACH-000231,5311,2.584643
ACH-000817,5311,0.404358
ACH-000486,5311,-0.196866
ACH-001075,5311,1.478658
ACH-000744,5311,2.641179
ACH-000778,5311,0.728808
ACH-000793,5311,1.799717
ACH-000879,5311,2.925354
ACH-000273,5311,1.821345
ACH-000052,5311,1.269683
ACH-000937,5311,0.099747
ACH-000869,5311,3.597141
ACH-000176,5311,1.906886
ACH-000638,5311,3.959038
ACH-000786,5311,1.225507
ACH-000965,5311,1.166476
ACH-000998,5311,1.155052
ACH-000708,5311,2.051238
ACH-000162,5311,-0.048271
ACH-000621,5311,1.742381
ACH-000812,5311,2.1689
ACH-000694,5311,2.21337
ACH-000948,5311,0.843273
ACH-000334,5311,-1.4138
ACH-000104,5311,-0.242169
ACH-000121,5311,3.625258
ACH-000665,5311,2.966401
ACH-000603,5311,1.101937
ACH-000905,5311,1.404695
ACH-000186,5311,3.151935
ACH-000060,5311,3.866418
ACH-000067,5311,1.168656
ACH-000399,5311,0.90104
ACH-000188,5311,3.354886
ACH-000113,5311,0.470648
ACH-000200,5311,3.698402
ACH-000929,5311,1.498148
ACH-000248,5311,0.6084
ACH-000062,5311,1.192184
ACH-000245,5311,0.615679
ACH-000805,5311,2.45002
ACH-000330,5311,0.615525
ACH-000698,5311,2.641181
ACH-000911,5311,1.801698
ACH-000504,5311,2.952108
ACH-000264,5311,2.664503
ACH-000828,5311,3.636889
ACH-000563,5311,1.086412
ACH-000019,5311,1.316832
ACH-000357,5311,0.097341
ACH-000840,5311,1.900437
ACH-000983,5311,0.755897
ACH-000810,5311,1.525835
ACH-000910,5311,-0.398372
ACH-000906,5311,1.743612
ACH-000009,5311,1.522335
ACH-000207,5311,1.484933
ACH-000822,5311,3.600113
ACH-000111,5311,2.691067
ACH-000491,5311,2.39468
ACH-000472,5311,1.731504
ACH-000614,5311,3.31013
ACH-000211,5311,0.876837
ACH-000920,5311,-0.273509
ACH-000776,5311,2.159117
ACH-000945,5311,1.870125
ACH-000456,5311,1.153046
ACH-000640,5311,2.016402
ACH-000161,5311,1.317322
ACH-000555,5311,1.632077
ACH-000745,5311,0.355298
ACH-000153,5311,2.856448
ACH-000681,5311,0.867929
ACH-000944,5311,0.389694
ACH-000396,5311,4.706571
ACH-000476,5311,2.361739
ACH-000223,5311,2.784994
ACH-000434,5311,1.357023
ACH-000401,5311,1.932743
ACH-000482,5311,2.786033
ACH-000981,5311,0.398397
ACH-000400,5311,1.282442
ACH-000978,5311,1.957052
ACH-000352,5311,0.198481
ACH-000997,5311,1.876399
ACH-000059,5311,0.292178
ACH-000181,5311,3.047043
ACH-000506,5311,0.000671
ACH-000991,5311,2.191381
ACH-000197,5311,-0.435909
ACH-000657,5311,1.419005
ACH-000950,5311,0.42055
ACH-000957,5311,1.829321
ACH-000521,5311,2.649243
ACH-000421,5311,0.82728
ACH-000863,5311,4.47984
ACH-000380,5311,-0.184097
ACH-000573,5311,3.074384
ACH-000291,5311,3.279871
ACH-000874,5311,-0.291092
ACH-000350,5311,5.148257
ACH-000882,5311,0.722078
ACH-000624,5311,1.714977
ACH-000570,5311,1.874957
ACH-000814,5311,1.482761
ACH-000860,5311,2.273794
ACH-000562,5311,0.454414
ACH-000644,5311,2.004622
ACH-000135,5311,1.546905
ACH-000784,5311,1.792599
ACH-000832,5311,1.772077
ACH-000243,5311,1.050833
ACH-000018,5311,2.65916
ACH-000650,5311,1.421025
ACH-000249,5311,1.251988
ACH-000654,5311,-0.114194
ACH-000722,5311,2.305887
ACH-000070,5311,-0.143136
ACH-000048,5311,1.521417
ACH-000204,5311,0.666792
ACH-000376,5311,1.655059
ACH-000626,5311,0.908361
ACH-000171,5311,3.682185
ACH-000927,5311,1.434882
ACH-000932,5311,1.309695
ACH-000830,5311,0.751895
ACH-000853,5311,1.512916
ACH-000008,5311,1.599771
ACH-000046,5311,1.631467
ACH-000142,5311,1.07169
ACH-000913,5311,1.669149
ACH-000247,5311,1.455952
ACH-000374,5311,1.643312
ACH-000718,5311,3.069127
ACH-000554,5311,1.301703
ACH-000210,5311,0.962291
ACH-000074,5311,0.663757
ACH-000157,5311,0.115843
ACH-000896,5311,1.868571
ACH-000615,5311,1.831287
ACH-000816,5311,0.757909
ACH-000688,5311,1.839742
ACH-000381,5311,1.254443
ACH-000254,5311,2.551261
ACH-000363,5311,0.597747
ACH-000078,5311,0.405494
ACH-000294,5311,-0.932629
ACH-000815,5311,1.265795
ACH-000968,5311,1.525788
ACH-000790,5311,1.232035
ACH-000572,5311,0.592442
ACH-000643,5311,2.573486
ACH-000717,5311,3.166726
ACH-000783,5311,0.819275
ACH-000841,5311,2.599465
ACH-000670,5311,0.585803
ACH-000242,5311,2.900528
ACH-000408,5311,3.3081
ACH-000308,5311,4.929683
ACH-000580,5311,3.375131
ACH-000201,5311,2.465023
ACH-000835,5311,2.192281
ACH-000360,5311,0.902932
ACH-000288,5311,3.581343
ACH-000348,5311,1.269855
ACH-000663,5311,2.944569
ACH-001307,5311,1.969355
ACH-000670,11634725,2.932562
ACH-000995,11634725,2.618675
ACH-000332,11634725,5.892976
ACH-000527,11634725,4.015181
ACH-000104,11634725,1.986405
ACH-001307,11634725,2.617786
ACH-000343,11634725,2.808637
ACH-000505,11634725,3.040529
ACH-000486,11634725,-1.645644
ACH-000449,11634725,4.560963
ACH-000681,11634725,0.748813
ACH-000359,11634725,2.306057
ACH-000752,11634725,5.083932
ACH-000294,11634725,-0.59519
ACH-000148,11634725,3.761095
ACH-000696,11634725,4.885029
ACH-000078,11634725,2.384163
ACH-000827,11634725,2.665464
ACH-000291,11634725,2.256003
ACH-000555,11634725,2.387277
ACH-000189,11634725,3.806127
ACH-000853,11634725,4.941494
ACH-000304,11634725,2.042536
ACH-000874,11634725,2.746125
ACH-000621,11634725,4.259415
ACH-000366,11634725,5.109133
ACH-000708,11634725,2.766533
ACH-001075,11634725,-0.248438
ACH-000587,11634725,2.854737
ACH-000817,11634725,2.909177
ACH-000501,11634725,2.607395
ACH-000619,11634725,2.020954
ACH-000270,11634725,2.499771
ACH-000644,11634725,2.927525
ACH-000548,11634725,3.527571
ACH-000609,11634725,2.910967
ACH-000473,11634725,2.278247
ACH-000643,11634725,1.011992
ACH-000002,11634725,2.050651
ACH-000674,11634725,3.660086
ACH-000559,11634725,3.523863
ACH-000198,11634725,0.714167
ACH-000472,11634725,2.813918
ACH-000109,11634725,3.432723
ACH-000876,11634725,2.395403
ACH-000211,11634725,3.821067
ACH-000863,11634725,4.901594
ACH-000244,11634725,1.738899
ACH-000968,11634725,1.602344
ACH-000832,11634725,2.3377
ACH-000200,11634725,5.443015
ACH-000754,11634725,3.255256
ACH-000938,11634725,2.017523
ACH-000120,11634725,-1.087871
ACH-000521,11634725,1.84198
ACH-000186,11634725,4.53651
ACH-000626,11634725,3.122658
ACH-000784,11634725,4.65709
ACH-000595,11634725,5.426805
ACH-000871,11634725,2.532603
ACH-000580,11634725,1.302465
ACH-000062,11634725,0.733998
ACH-000811,11634725,5.407064
ACH-000410,11634725,3.774971
ACH-000617,11634725,3.055809
ACH-000221,11634725,2.291895
ACH-000399,11634725,4.344149
ACH-000783,11634725,3.185989
ACH-000936,11634725,2.987948
ACH-000781,11634725,2.617628
ACH-000254,11634725,3.260391
ACH-000091,11634725,4.931854
ACH-000573,11634725,4.05221
ACH-000969,11634725,0.838503
ACH-000930,11634725,1.186172
ACH-000389,11634725,0.864783
ACH-000174,11634725,2.899422
ACH-000957,11634725,2.127554
ACH-000478,11634725,3.325377
ACH-000081,11634725,2.404597
ACH-000060,11634725,3.25364
ACH-000264,11634725,-0.059798
ACH-000918,11634725,2.344266
ACH-000416,11634725,2.088222
ACH-000429,11634725,3.054094
ACH-000228,11634725,1.801335
ACH-000880,11634725,-1.495232
ACH-000823,11634725,3.622978
ACH-000814,11634725,0.614607
ACH-000187,11634725,2.728326
ACH-000315,11634725,2.507434
ACH-000157,11634725,-2.06739
ACH-000614,11634725,1.834478
ACH-000776,11634725,0.924993
ACH-000947,11634725,2.778501
ACH-000713,11634725,2.196189
ACH-000430,11634725,2.973238
ACH-000162,11634725,3.685481
ACH-000356,11634725,1.822974
ACH-000852,11634725,3.560779
ACH-000860,11634725,2.503718
ACH-000792,11634725,1.332311
ACH-000558,11634725,3.58277
ACH-000288,11634725,3.943976
ACH-000849,11634725,2.879537
ACH-000998,11634725,3.195889
ACH-000677,11634725,4.823351
ACH-000115,11634725,4.684637
ACH-000944,11634725,1.88539
ACH-000386,11634725,2.473431
ACH-000579,11634725,1.727747
ACH-000090,11634725,5.666097
ACH-000956,11634725,3.738787
ACH-000821,11634725,3.318488
ACH-000607,11634725,2.99994
ACH-000417,11634725,6.157722
ACH-000363,11634725,4.42754
ACH-000425,11634725,0.708933
ACH-000295,11634725,1.81565
ACH-000238,11634725,3.368901
ACH-000210,11634725,2.728675
ACH-000917,11634725,2.755598
ACH-000802,11634725,1.267831
ACH-000934,11634725,4.335438
ACH-000679,11634725,4.87857
ACH-000937,11634725,2.986419
ACH-000484,11634725,3.280925
ACH-000535,11634725,3.219486
ACH-000250,11634725,4.527854
ACH-000379,11634725,2.507513
ACH-000717,11634725,4.326005
ACH-000191,11634725,0.22959
ACH-000226,11634725,2.067296
ACH-001306,11634725,3.12956
ACH-000841,11634725,2.484147
ACH-000882,11634725,2.881079
ACH-000663,11634725,4.447848
ACH-000105,11634725,2.358063
ACH-000223,11634725,3.565846
ACH-000380,11634725,2.419087
ACH-000624,11634725,1.890323
ACH-000835,11634725,2.766533
ACH-000480,11634725,3.538475
ACH-000932,11634725,3.293609
ACH-000740,11634725,2.735003
ACH-000137,11634725,2.691456
ACH-000648,11634725,5.92009
ACH-000888,11634725,4.709425
ACH-000656,11634725,3.766655
ACH-000384,11634725,2.912047
ACH-000651,11634725,1.75014
ACH-000812,11634725,1.077063
ACH-000269,11634725,1.710591
ACH-000750,11634725,-0.2414
ACH-000219,11634725,0.3295
ACH-000106,11634725,1.752829
ACH-000153,11634725,4.219513
ACH-000114,11634725,3.933588
ACH-000236,11634725,3.086204
ACH-000322,11634725,-0.243366
ACH-000401,11634725,-0.042088
ACH-000806,11634725,2.92176
ACH-000763,11634725,2.371604
ACH-000072,11634725,1.513775
ACH-000231,11634725,2.773553
ACH-000374,11634725,4.071066
ACH-000196,11634725,4.135625
ACH-000718,11634725,0.73019
ACH-000188,11634725,2.787568
ACH-000287,11634725,2.199147
ACH-000554,11634725,2.828393
ACH-000482,11634725,3.764445
ACH-000672,11634725,4.680117
ACH-000950,11634725,-1.583661
ACH-000396,11634725,4.157743
ACH-000518,11634725,3.225045
ACH-000514,11634725,5.209497
ACH-000098,11634725,4.489358
ACH-000665,11634725,2.224844
ACH-000878,11634725,3.178681
ACH-000248,11634725,3.366447
ACH-000138,11634725,2.98558
ACH-000061,11634725,3.313726
ACH-000381,11634725,1.841032
ACH-000924,11634725,2.297739
ACH-000915,11634725,0.351157
ACH-000787,11634725,2.19614
ACH-000857,11634725,2.991924
ACH-000475,11634725,3.926131
ACH-000536,11634725,3.369576
ACH-000147,11634725,3.671711
ACH-000035,11634725,5.966824
ACH-000800,11634725,3.71911
ACH-000738,11634725,4.648059
ACH-000822,11634725,2.253076
ACH-000420,11634725,3.001513
ACH-000408,11634725,3.440205
ACH-000046,11634725,2.62374
ACH-000805,11634725,0.407803
ACH-000828,11634725,4.11817
ACH-000273,11634725,2.514643
ACH-000451,11634725,2.979012
ACH-000087,11634725,3.701455
ACH-000073,11634725,4.290728
ACH-000824,11634725,3.139042
ACH-000610,11634725,2.845818
ACH-000599,11634725,4.428734
ACH-000151,11634725,2.459948
ACH-000628,11634725,6.002585
ACH-000830,11634725,3.730402
ACH-000247,11634725,-1.138186
ACH-000335,11634725,4.825887
ACH-000927,11634725,5.29737
ACH-000966,11634725,0.520121
ACH-000146,11634725,1.421461
ACH-000111,11634725,3.358119
ACH-000730,11634725,2.413762
ACH-000023,11634725,1.991893
ACH-000881,11634725,3.274563
ACH-000714,11634725,2.235915
ACH-000660,11634725,2.014721
ACH-000678,11634725,3.148791
ACH-000067,11634725,2.062571
ACH-000469,11634725,4.654502
ACH-000890,11634725,3.340186
ACH-000009,11634725,2.795917
ACH-000054,11634725,2.702259
ACH-000116,11634725,4.442869
ACH-000826,11634725,0.83877
ACH-000267,11634725,3.62788
ACH-000204,11634725,2.973353
ACH-000489,11634725,2.113047
ACH-000981,11634725,2.407834
ACH-000788,11634725,2.707854
ACH-000470,11634725,0.930157
ACH-000985,11634725,0.325395
ACH-000906,11634725,1.555966
ACH-000885,11634725,2.812816
ACH-000720,11634725,5.863113
ACH-000654,11634725,2.975574
ACH-000378,11634725,1.998596
ACH-000963,11634725,1.272244
ACH-000488,11634725,1.226142
ACH-000803,11634725,2.328791
ACH-000976,11634725,1.77859
ACH-000613,11634725,2.45742
ACH-000450,11634725,0.508305
ACH-000978,11634725,4.901605
ACH-000649,11634725,2.971844
ACH-000298,11634725,3.350573
ACH-000352,11634725,5.129503
ACH-000156,11634725,2.018148
ACH-000096,11634725,2.316976
ACH-000846,11634725,3.36459
ACH-000142,11634725,2.322534
ACH-000751,11634725,0.881374
ACH-000794,11634725,2.97844
ACH-000859,11634725,2.518527
ACH-000864,11634725,2.858877
ACH-000403,11634725,1.377486
ACH-000504,11634725,3.223418
ACH-000052,11634725,2.697358
ACH-000605,11634725,3.444645
ACH-000159,11634725,3.703069
ACH-000347,11634725,1.544195
ACH-000843,11634725,1.891022
ACH-000910,11634725,1.971008
ACH-000434,11634725,3.191359
ACH-000318,11634725,2.455914
ACH-000207,11634725,2.123992
ACH-000001,11634725,3.767313
ACH-000330,11634725,4.103608
ACH-000991,11634725,2.56862
ACH-000350,11634725,2.134016
ACH-000616,11634725,2.388884
ACH-000506,11634725,3.584749
ACH-000560,11634725,2.498024
ACH-000586,11634725,4.652365
ACH-000019,11634725,3.719097
ACH-000059,11634725,2.242324
ACH-000780,11634725,4.900255
ACH-000815,11634725,3.482432
ACH-000650,11634725,0.37303
ACH-000572,11634725,1.119862
ACH-000893,11634725,3.461646
ACH-000810,11634725,0.741631
ACH-000615,11634725,0.120609
ACH-000997,11634725,2.24557
ACH-000249,11634725,-0.572185
ACH-000722,11634725,2.038438
ACH-000201,11634725,3.437573
ACH-000970,11634725,3.493539
ACH-000900,11634725,3.376646
ACH-000745,11634725,2.65049
ACH-000546,11634725,4.780305
ACH-000570,11634725,2.269385
ACH-000668,11634725,3.238335
ACH-000181,11634725,2.106359
ACH-000245,11634725,1.889834
ACH-000320,11634725,0.094244
ACH-000360,11634725,1.991066
ACH-000603,11634725,2.492863
ACH-000980,11634725,3.630884
ACH-000655,11634725,5.088804
ACH-000866,11634725,4.562826
ACH-000856,11634725,2.497296
ACH-000989,11634725,1.549194
ACH-000772,11634725,4.696591
ACH-000983,11634725,1.899129
ACH-000825,11634725,2.711392
ACH-000793,11634725,3.216277
ACH-000447,11634725,3.713064
ACH-000694,11634725,2.99582
ACH-000657,11634725,1.789066
ACH-000271,11634725,1.788355
ACH-000596,11634725,2.264508
ACH-000698,11634725,1.874164
ACH-000171,11634725,5.809386
ACH-000768,11634725,1.897285
ACH-000481,11634725,4.390062
ACH-000121,11634725,3.217065
ACH-000212,11634725,4.379636
ACH-000953,11634725,4.181814
ACH-000355,11634725,2.500613
ACH-000303,11634725,1.831214
ACH-000647,11634725,5.067591
ACH-000566,11634725,4.266045
ACH-000744,11634725,2.844759
ACH-000638,11634725,4.0323
ACH-000945,11634725,2.996733
ACH-000913,11634725,2.267517
ACH-000703,11634725,3.595418
ACH-000260,11634725,3.510879
ACH-000625,11634725,-1.320668
ACH-000457,11634725,2.025498
ACH-000242,11634725,1.654547
ACH-000400,11634725,-0.120049
ACH-000439,11634725,2.814812
ACH-000218,11634725,1.193155
ACH-000879,11634725,4.89239
ACH-000974,11634725,2.340002
ACH-000965,11634725,1.260015
ACH-000440,11634725,2.267447
ACH-000082,11634725,6.364825
ACH-000070,11634725,1.80702
ACH-000775,11634725,1.359375
ACH-000858,11634725,1.574746
ACH-000716,11634725,5.871792
ACH-000896,11634725,3.85373
ACH-000357,11634725,2.684485
ACH-000376,11634725,3.252166
ACH-000562,11634725,2.12624
ACH-000197,11634725,1.581956
ACH-000637,11634725,3.717559
ACH-000911,11634725,3.022705
ACH-000922,11634725,2.294203
ACH-001016,11634725,2.851143
ACH-000456,11634725,2.758605
ACH-000948,11634725,1.710709
ACH-000441,11634725,-0.644865
ACH-000161,11634725,2.034188
ACH-000790,11634725,2.109041
ACH-000232,11634725,3.69252
ACH-000960,11634725,3.076288
ACH-000493,11634725,4.14338
ACH-000869,11634725,3.504431
ACH-000348,11634725,2.210913
ACH-000749,11634725,2.528994
ACH-000113,11634725,-0.798069
ACH-000323,11634725,2.889308
ACH-000311,11634725,0.729442
ACH-000551,11634725,2.542563
ACH-000414,11634725,1.846883
ACH-000563,11634725,1.031448
ACH-000680,11634725,1.4886
ACH-000929,11634725,0.505305
ACH-000816,11634725,2.325303
ACH-000258,11634725,-1.659474
ACH-000652,11634725,4.013058
ACH-000373,11634725,0.244894
ACH-000144,11634725,2.264002
ACH-000702,11634725,2.777185
ACH-000004,11634725,2.475444
ACH-000789,11634725,3.756127
ACH-000971,11634725,-0.082059
ACH-000662,11634725,2.132549
ACH-000225,11634725,2.683592
ACH-000530,11634725,3.277054
ACH-000920,11634725,2.169555
ACH-000589,11634725,1.025805
ACH-000867,11634725,3.307874
ACH-000392,11634725,3.389237
ACH-000476,11634725,3.528255
ACH-000048,11634725,2.63489
ACH-000693,11634725,3.327267
ACH-000943,11634725,1.154424
ACH-000169,11634725,2.292071
ACH-000074,11634725,-0.748962
ACH-000515,11634725,5.187417
ACH-000840,11634725,2.57422
ACH-000565,11634725,0.96282
ACH-000627,11634725,4.833765
ACH-000135,11634725,2.816051
ACH-000018,11634725,3.664824
ACH-000176,11634725,3.518143
ACH-000421,11634725,3.088151
ACH-000905,11634725,2.738433
ACH-000008,11634725,1.063054
ACH-000411,11634725,2.895625
ACH-000222,11634725,3.57658
ACH-000939,11634725,3.336795
ACH-000437,11634725,3.776811
ACH-000491,11634725,1.5707
ACH-000688,11634725,1.874116
ACH-000496,11634725,1.133082
ACH-000301,11634725,0.167364
ACH-000585,11634725,1.980926
ACH-000786,11634725,3.290259
ACH-000778,11634725,2.673338
ACH-000640,11634725,5.672215
ACH-000394,11634725,2.949704
ACH-000986,11634725,1.671111
ACH-000334,11634725,2.433964
ACH-000364,11634725,1.609517
ACH-000308,11634725,4.575678
ACH-000305,11634725,1.603149
ACH-000243,11634725,1.112909
ACH-000438,11634725,-0.362729
ACH-000157,10384072,0.121202
ACH-000997,10384072,1.075079
ACH-000305,10384072,1.095436
ACH-000059,10384072,0.890235
ACH-000226,10384072,-0.199091
ACH-000971,10384072,2.130182
ACH-000105,10384072,0.685872
ACH-000035,10384072,5.253844
ACH-000825,10384072,3.941325
ACH-000638,10384072,6.988448
ACH-000953,10384072,1.331684
ACH-000473,10384072,1.259615
ACH-000830,10384072,1.5061
ACH-000081,10384072,0.381504
ACH-000269,10384072,2.005542
ACH-000696,10384072,0.713024
ACH-000156,10384072,1.515517
ACH-000403,10384072,3.688641
ACH-000915,10384072,0.3422
ACH-000816,10384072,1.400205
ACH-000563,10384072,2.545922
ACH-000417,10384072,6.028206
ACH-000867,10384072,1.54325
ACH-000046,10384072,-0.425689
ACH-000373,10384072,0.122958
ACH-000674,10384072,6.426791
ACH-000364,10384072,1.361259
ACH-000991,10384072,3.31675
ACH-000245,10384072,0.161783
ACH-000649,10384072,1.553758
ACH-000786,10384072,1.305345
ACH-000668,10384072,3.332848
ACH-000303,10384072,1.134405
ACH-000559,10384072,2.357163
ACH-000386,10384072,1.043968
ACH-000792,10384072,0.819566
ACH-000491,10384072,2.941188
ACH-000147,10384072,2.885536
ACH-000814,10384072,1.993395
ACH-000562,10384072,2.523669
ACH-000496,10384072,1.64058
ACH-000294,10384072,-0.667528
ACH-000384,10384072,3.810227
ACH-000475,10384072,3.150595
ACH-000662,10384072,0.854209
ACH-000449,10384072,2.236207
ACH-000493,10384072,2.704108
ACH-000301,10384072,0.99707
ACH-000104,10384072,0.518947
ACH-000439,10384072,1.384805
ACH-000609,10384072,0.930537
ACH-000062,10384072,0.735626
ACH-000186,10384072,4.644869
ACH-000763,10384072,1.717894
ACH-000304,10384072,5.116961
ACH-000745,10384072,0.975314
ACH-000822,10384072,4.244297
ACH-000906,10384072,1.507025
ACH-000974,10384072,1.899433
ACH-000416,10384072,1.17889
ACH-000308,10384072,4.692256
ACH-000610,10384072,4.007199
ACH-000144,10384072,2.677717
ACH-000986,10384072,1.49529
ACH-000078,10384072,-0.046888
ACH-000023,10384072,1.730484
ACH-000802,10384072,0.903534
ACH-000960,10384072,1.618727
ACH-000363,10384072,4.337431
ACH-000616,10384072,2.868819
ACH-000146,10384072,1.476759
ACH-000350,10384072,8.538997
ACH-000665,10384072,3.405933
ACH-000806,10384072,0.221823
ACH-000905,10384072,1.866496
ACH-000408,10384072,3.322498
ACH-000061,10384072,2.596784
ACH-000607,10384072,-0.426617
ACH-000360,10384072,2.679898
ACH-000643,10384072,2.554199
ACH-000787,10384072,2.250702
ACH-000355,10384072,0.97705
ACH-000019,10384072,2.283718
ACH-000754,10384072,-0.08336
ACH-000347,10384072,2.748173
ACH-000530,10384072,2.994126
ACH-000716,10384072,4.016061
ACH-000231,10384072,2.211939
ACH-000918,10384072,-0.374645
ACH-000008,10384072,2.353367
ACH-000917,10384072,2.188442
ACH-000236,10384072,4.540148
ACH-000989,10384072,2.698151
ACH-000176,10384072,2.512757
ACH-000481,10384072,1.043519
ACH-000648,10384072,3.658862
